country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2025-05-19 10:00:00,28.570173,76.933762,NH3,7.0,12.0,9.0
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",2025-05-19 10:00:00,23.076793,72.627874,OZONE,2.0,33.0,4.0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",2025-05-19 10:00:00,23.04307,72.562968,PM10,42.0,92.0,60.0
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",2025-05-19 10:00:00,23.04307,72.562968,SO2,5.0,7.0,7.0
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2025-05-19 10:00:00,21.613267,73.010555,CO,47.0,72.0,55.0
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",2025-05-19 10:00:00,23.243639,72.68994,PM2.5,46.0,83.0,65.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-05-19 10:00:00,28.623763,77.287209,SO2,3.0,8.0,5.0
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2025-05-19 10:00:00,28.623763,77.287209,CO,42.0,83.0,50.0
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2025-05-19 10:00:00,28.639652,77.146275,NH3,4.0,6.0,6.0
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2025-05-19 10:00:00,28.563262,77.186937,NO2,14.0,79.0,35.0
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2025-05-19 10:00:00,28.672342,77.31526,PM10,131.0,249.0,172.0
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2025-05-19 10:00:00,28.699793,77.165453,PM2.5,92.0,310.0,184.0
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2025-05-19 10:00:00,23.107969,72.574648,SO2,8.0,11.0,9.0
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2025-05-19 10:00:00,28.56789,77.250515,NH3,7.0,10.0,8.0
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2025-05-19 10:00:00,28.530785,77.271255,CO,19.0,92.0,42.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-05-19 10:00:00,22.977134,72.553024,PM10,51.0,163.0,99.0
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2025-05-19 10:00:00,22.977134,72.553024,NO2,26.0,74.0,36.0
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025-05-19 10:00:00,28.58028,77.233829,SO2,10.0,19.0,14.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-05-19 10:00:00,17.336318,76.847397,PM10,13.0,48.0,36.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-05-19 10:00:00,17.336318,76.847397,SO2,3.0,4.0,4.0
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2025-05-19 10:00:00,17.336318,76.847397,CO,25.0,44.0,37.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-05-19 10:00:00,12.415911,75.73505,NH3,1.0,1.0,1.0
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2025-05-19 10:00:00,12.415911,75.73505,CO,8.0,14.0,11.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-05-19 10:00:00,12.88925,74.853,NH3,1.0,1.0,1.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-05-19 10:00:00,12.88925,74.853,SO2,4.0,5.0,5.0
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2025-05-19 10:00:00,12.88925,74.853,OZONE,24.0,25.0,24.0
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2025-05-19 10:00:00,12.21041,76.37376,OZONE,7.0,54.0,10.0
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2025-05-19 10:00:00,23.221714,72.654328,CO,38.0,50.0,43.0
India,Gujarat,Surat,"Science Center, Surat - SMC",2025-05-19 10:00:00,21.170046,72.795405,PM10,17.0,56.0,32.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-05-19 10:00:00,20.362421,72.918013,NH3,10.0,10.0,10.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-05-19 10:00:00,20.362421,72.918013,SO2,35.0,37.0,36.0
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2025-05-19 10:00:00,20.362421,72.918013,OZONE,2.0,2.0,2.0
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",2025-05-19 10:00:00,28.422681,77.148944,PM2.5,61.0,263.0,159.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-05-19 10:00:00,13.328028,75.797056,SO2,1.0,5.0,2.0
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",2025-05-19 10:00:00,13.328028,75.797056,OZONE,10.0,11.0,10.0
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",2025-05-19 10:00:00,14.4758,75.9052,PM2.5,4.0,93.0,35.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-05-19 10:00:00,15.459706,75.008381,PM2.5,44.0,52.0,49.0
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",2025-05-19 10:00:00,15.459706,75.008381,SO2,1.0,3.0,2.0
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",2025-05-19 10:00:00,15.3714823,75.1160168,SO2,1.0,1.0,1.0
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",2025-05-19 10:00:00,13.0246342,77.5080115,SO2,4.0,8.0,6.0
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",2025-05-19 10:00:00,12.917348,77.622813,SO2,6.0,9.0,8.0
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",2025-05-19 10:00:00,11.55358,76.55521,OZONE,13.0,26.0,15.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2025-05-19 10:00:00,13.428828,77.731418,PM2.5,3.0,42.0,21.0
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",2025-05-19 10:00:00,13.428828,77.731418,SO2,8.0,12.0,11.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-05-19 10:00:00,30.943887,76.801991,PM2.5,68.0,314.0,153.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-05-19 10:00:00,30.943887,76.801991,NH3,5.0,6.0,6.0
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",2025-05-19 10:00:00,30.943887,76.801991,CO,47.0,78.0,55.0
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",2025-05-19 10:00:00,23.80569,86.44268,OZONE,17.0,53.0,23.0
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",2025-05-19 10:00:00,8.8787,76.6073,NH3,1.0,1.0,1.0
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5637,76.8865,PM10,54.0,63.0,58.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5149093,76.9435879,NH3,1.0,2.0,2.0
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",2025-05-19 10:00:00,23.264759,77.381568,PM10,60.0,116.0,89.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-05-19 10:00:00,13.94,75.555917,PM10,40.0,51.0,46.0
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",2025-05-19 10:00:00,13.94,75.555917,NO2,14.0,167.0,37.0
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-05-19 10:00:00,16.802639,75.722694,PM2.5,27.0,38.0,37.0
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",2025-05-19 10:00:00,16.802639,75.722694,NO2,9.0,11.0,9.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-05-19 10:00:00,12.920984,77.584908,CO,2.0,33.0,7.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-05-19 10:00:00,12.920984,77.584908,OZONE,15.0,28.0,21.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,13.003872,77.664217,PM10,38.0,387.0,73.0
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,13.003872,77.664217,NO2,28.0,29.0,28.0
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",2025-05-19 10:00:00,12.9756843,77.5660749,NO2,38.0,44.0,41.0
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.938539,77.5901,NO2,5.0,32.0,16.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-05-19 10:00:00,12.920984,77.584908,NH3,1.0,1.0,1.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-05-19 10:00:00,23.838586,78.759431,PM10,27.0,68.0,49.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-05-19 10:00:00,23.838586,78.759431,SO2,1.0,17.0,8.0
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",2025-05-19 10:00:00,23.838586,78.759431,OZONE,34.0,68.0,40.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2025-05-19 10:00:00,23.8640158,78.80289321,CO,66.0,76.0,70.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,PM2.5,24.0,94.0,38.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,PM10,41.0,152.0,71.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,SO2,17.0,33.0,23.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-05-19 10:00:00,19.10122,74.73339,PM2.5,1.0,22.0,11.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-05-19 10:00:00,19.8389439,75.244448,OZONE,7.0,41.0,12.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-05-19 10:00:00,19.863756,75.321188,SO2,11.0,19.0,15.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,PM2.5,46.0,96.0,76.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,PM10,67.0,126.0,105.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,NO2,43.0,70.0,51.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,SO2,4.0,18.0,12.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-05-19 10:00:00,19.0243902,73.0406721,PM2.5,22.0,52.0,35.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-05-19 10:00:00,19.0243902,73.0406721,NO2,7.0,11.0,8.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-05-19 10:00:00,19.309073,73.057223,PM10,65.0,115.0,89.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,PM2.5,32.0,73.0,47.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,NO2,10.0,64.0,18.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,SO2,8.0,10.0,9.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-05-19 10:00:00,23.233584,77.400574,SO2,10.0,19.0,14.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-05-19 10:00:00,23.81748678,79.446246,SO2,6.0,6.0,6.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-05-19 10:00:00,23.81748678,79.446246,CO,20.0,26.0,23.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-05-19 10:00:00,22.9682591,76.064118,PM2.5,14.0,67.0,33.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-05-19 10:00:00,22.9682591,76.064118,PM10,41.0,107.0,64.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-05-19 10:00:00,22.9682591,76.064118,NH3,4.0,12.0,7.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-05-19 10:00:00,23.50016,80.23284,OZONE,52.0,110.0,73.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,PM10,55.0,139.0,85.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,SO2,8.0,37.0,18.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-05-19 10:00:00,22.624758,75.675238,NO2,11.0,29.0,19.0
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",2025-05-19 10:00:00,22.624758,75.675238,OZONE,33.0,106.0,44.0
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",2025-05-19 10:00:00,22.7524,75.8872,OZONE,7.0,21.0,8.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-05-19 10:00:00,22.7084,75.8815,NO2,14.0,16.0,15.0
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",2025-05-19 10:00:00,22.76726,75.8871,PM10,37.0,45.0,40.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-05-19 10:00:00,23.168606,79.932247,NH3,1.0,3.0,2.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-05-19 10:00:00,23.168606,79.932247,SO2,14.0,21.0,19.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-05-19 10:00:00,23.168606,79.932247,CO,50.0,99.0,53.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-05-19 10:00:00,19.854616,75.905894,OZONE,1.0,31.0,5.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-05-19 10:00:00,19.25292,73.142019,NH3,1.0,1.0,1.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-05-19 10:00:00,19.25292,73.142019,CO,6.0,7.0,6.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-05-19 10:00:00,19.192056,72.9585188,SO2,21.0,34.0,25.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-05-19 10:00:00,16.6870449,74.2505872,CO,6.0,31.0,13.0
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",2025-05-19 10:00:00,16.6870449,74.2505872,OZONE,1.0,13.0,3.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-05-19 10:00:00,19.786089,72.757971,PM2.5,24.0,50.0,35.0
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",2025-05-19 10:00:00,19.786089,72.757971,NO2,3.0,21.0,8.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-05-19 10:00:00,21.001264,75.565602,NO2,7.0,14.0,11.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-05-19 10:00:00,21.001264,75.565602,OZONE,29.0,92.0,30.0
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",2025-05-19 10:00:00,20.719516,77.000253,PM10,38.0,67.0,52.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-05-19 10:00:00,20.9402359,77.7895248,OZONE,9.0,79.0,27.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-05-19 10:00:00,19.87562,75.38731,PM2.5,33.0,247.0,119.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-05-19 10:00:00,26.259242,78.216432,PM10,80.0,227.0,122.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-05-19 10:00:00,26.200388,78.147714,OZONE,14.0,90.0,44.0
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",2025-05-19 10:00:00,22.431,75.5213,NO2,53.0,103.0,65.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-05-19 10:00:00,21.14472,79.107595,SO2,2.0,71.0,32.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-05-19 10:00:00,21.14472,79.107595,CO,22.0,102.0,48.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,SO2,1.0,36.0,10.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,OZONE,4.0,75.0,16.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-05-19 10:00:00,19.173852,77.296291,NH3,3.0,5.0,4.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,NH3,3.0,5.0,4.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,SO2,4.0,8.0,5.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,CO,13.0,16.0,14.0
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",2025-05-19 10:00:00,20.0073285,73.7762427,OZONE,26.0,40.0,30.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,SO2,1.0,6.0,2.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,OZONE,2.0,7.0,3.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2058,72.8682,NO2,1.0,1.0,1.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-05-19 10:00:00,19.215859,72.831718,PM10,23.0,38.0,30.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-05-19 10:00:00,19.215859,72.831718,NH3,5.0,9.0,7.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-05-19 10:00:00,19.215859,72.831718,SO2,2.0,4.0,3.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-05-19 10:00:00,19.215859,72.831718,OZONE,14.0,35.0,22.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-05-19 10:00:00,19.0632143,72.8456324,CO,15.0,22.0,17.0
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",2025-05-19 10:00:00,19.3832,72.8204,CO,49.0,50.0,50.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-05-19 10:00:00,19.10861,72.83622,NO2,57.0,63.0,61.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-05-19 10:00:00,18.9936162,72.8128113,NH3,5.0,5.0,5.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-05-19 10:00:00,18.9936162,72.8128113,CO,5.0,14.0,6.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-05-19 10:00:00,18.9936162,72.8128113,OZONE,24.0,27.0,24.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-05-19 10:00:00,21.121801,79.04952,PM2.5,80.0,179.0,133.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-05-19 10:00:00,21.121801,79.04952,NO2,15.0,16.0,15.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-05-19 10:00:00,18.1023399,73.4783687,SO2,16.0,63.0,27.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-05-19 10:00:00,20.555712,74.529236,NH3,2.0,5.0,3.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-05-19 10:00:00,20.555712,74.529236,CO,14.0,34.0,18.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-05-19 10:00:00,19.296481,72.840923,PM10,35.0,103.0,48.0
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",2025-05-19 10:00:00,19.296481,72.840923,NO2,2.0,18.0,7.0
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",2025-05-19 10:00:00,19.1375,72.915056,NO2,4.0,8.0,7.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-05-19 10:00:00,19.000084,72.85673,PM10,36.0,57.0,47.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-05-19 10:00:00,19.000084,72.85673,NH3,2.0,2.0,2.0
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",2025-05-19 10:00:00,19.000084,72.85673,CO,8.0,15.0,9.0
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",2025-05-19 10:00:00,19.060498,72.923356,SO2,6.0,11.0,9.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-05-19 10:00:00,19.047,72.8746,PM2.5,63.0,72.0,66.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-05-19 10:00:00,19.047,72.8746,NO2,158.0,269.0,192.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-05-19 10:00:00,20.021503,73.813844,PM10,51.0,103.0,72.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-05-19 10:00:00,20.021503,73.813844,NO2,3.0,15.0,5.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-05-19 10:00:00,19.95022,73.73148,CO,6.0,26.0,17.0
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",2025-05-19 10:00:00,19.95022,73.73148,OZONE,8.0,45.0,11.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.1135051,73.008978,NO2,47.0,48.0,48.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.1135051,73.008978,CO,42.0,48.0,45.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-05-19 10:00:00,19.0364585,72.8954371,NO2,17.0,64.0,29.0
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",2025-05-19 10:00:00,18.91,72.82,CO,24.0,26.0,25.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-05-19 10:00:00,19.04946,72.923,NO2,9.0,23.0,16.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-05-19 10:00:00,19.04946,72.923,CO,10.0,46.0,28.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,PM10,65.0,89.0,75.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,NO2,10.0,27.0,19.0
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",2025-05-19 10:00:00,19.065931,72.862131,CO,1.0,36.0,30.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",2025-05-19 10:00:00,19.23241,72.86895,OZONE,4.0,22.0,7.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2243333,72.8658113,CO,2.0,4.0,3.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,NO2,20.0,32.0,26.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-05-19 10:00:00,19.1878657,72.8304069,PM2.5,7.0,24.0,15.0
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",2025-05-19 10:00:00,19.1878657,72.8304069,NO2,2.0,47.0,11.0
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",2025-05-19 10:00:00,18.897756,72.81332,PM2.5,29.0,30.0,30.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2025-05-19 10:00:00,25.5586,91.8985,SO2,4.0,6.0,5.0
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2025-05-19 10:00:00,25.5586,91.8985,CO,6.0,14.0,8.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2025-05-19 10:00:00,20.832874,85.104082,PM10,20.0,71.0,40.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2025-05-19 10:00:00,21.51161,86.89088,PM2.5,2.0,30.0,10.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2025-05-19 10:00:00,21.51161,86.89088,PM10,12.0,77.0,33.0
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",2025-05-19 10:00:00,21.51161,86.89088,NH3,1.0,1.0,1.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2025-05-19 10:00:00,22.1166054,85.3945546,PM10,26.0,127.0,60.0
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2025-05-19 10:00:00,22.1166054,85.3945546,NH3,2.0,4.0,3.0
India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",2025-05-19 10:00:00,17.6599188,75.9063906,SO2,18.0,59.0,29.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,PM10,61.0,95.0,74.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,CO,2.0,33.0,23.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-05-19 10:00:00,19.222279,72.957979,PM10,12.0,59.0,40.0
